study_words,test_words,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,slider.started,slider.response,slider.rt,text_2.started,textbox.started,text_3.started,mouse.started,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,_r_wn,,,,,0,57,57,95,,,,,357.4672561000043,357.4672561000043,357.4672561000043,0.003500699996948242,prawn,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.991811100015184],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,m_t_s_s,,,,,0,58,58,23,,,,,360.4613685000222,360.4613685000222,360.4613685000222,0.00252609999733977,mitosis,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.834325900010299],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,w_ _ k,,,,,0,59,59,21,,,,,363.29964890002157,363.29964890002157,363.29964890002157,0.0024674999876879156,week,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.174691399995936],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_m_r_,,,,,0,60,60,6,,,,,365.4775361000211,365.4775361000211,365.4775361000211,0.002654399984749034,camera,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.5973003999970388],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,sh_rt,,,,,0,61,61,54,,,,,368.0782406000071,368.0782406000071,368.0782406000071,0.002308499999344349,shirt,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.528491099976236],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l_d_er,,,,,0,62,62,98,,,,,370.61173210002016,370.61173210002016,370.61173210002016,0.0025907999952323735,ladder,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.236666300013894],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,cr_w,,,,,0,63,63,81,,,,,372.8518354000116,372.8518354000116,372.8518354000116,0.0026000999787356704,croew,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.4311774999951012],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,cl_s_r_ _m,,,,,0,64,64,78,,,,,375.2860890000011,375.2860890000011,375.2860890000011,0.0026002000086009502,classroom,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.089373899972998],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,F_ _ma_,,,,,0,65,65,37,,,,,379.38086390000535,379.38086390000535,379.38086390000535,0.0039966000185813755,format,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.9007817000092473],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,b_ar_,,,,,0,66,66,96,,,,,383.2850737000117,383.2850737000117,383.2850737000117,0.002493100007995963,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_a_n_,,,,,0,67,67,3,,,,,393.28657260001637,393.28657260001637,393.28657260001637,0.004422199999680743,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_ _e,,,,,0,68,68,31,,,,,403.29152850000537,403.29152850000537,403.29152850000537,0.008426500018686056,,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[0.600747099990258],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,h_m_er,,,,,0,69,69,51,,,,,403.89562580001075,403.89562580001075,403.89562580001075,0.0025759999989531934,hammer,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.6256419999990612],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_nl_g_t,,,,,0,70,70,48,,,,,406.524885300023,406.524885300023,406.524885300023,0.002330999996047467,sunlight,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[8.529399699997157],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,f_l_,,,,,0,71,71,44,,,,,415.0573822000006,415.0573822000006,415.0573822000006,0.0023363999789580703,file,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[6.698062999988906],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,ap_l_cat__n,,,,,0,72,72,91,,,,,421.76117990000057,421.76117990000057,421.76117990000057,0.003960800007916987,application,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.538669300003676],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,Ch_ _r,,,,,0,73,73,97,,,,,426.3030867000052,426.3030867000052,426.3030867000052,0.002442700002575293,chair,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.7084923000074923],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_a_nt,,,,,0,74,74,19,,,,,429.0147792000207,429.0147792000207,429.0147792000207,0.0022492999851237983,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,m_th,,,,,0,75,75,87,,,,,439.0173632000224,439.0173632000224,439.0173632000224,0.004567199997836724,meth,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.562746200012043],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_mp_a_nt,,,,,0,76,76,84,,,,,443.58368130002054,443.58368130002054,443.58368130002054,0.002399899996817112,complaint,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.158734700002242],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_a_d_l,,,,,0,77,77,64,,,,,447.74507530001574,447.74507530001574,447.74507530001574,0.002285899972775951,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_ll_r,,,,,0,78,78,88,,,,,457.7502701000194,457.7502701000194,457.7502701000194,0.005885099992156029,pillar,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.910322300012922],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,pr_nt,,,,,0,79,79,61,,,,,460.6631787000224,460.6631787000224,460.6631787000224,0.0024769000010564923,print,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.3339770000020508],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_h_nd_r,,,,,0,80,80,30,,,,,463.00139469999704,463.00139469999704,463.00139469999704,0.002939899975899607,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,Pa_ _n_,,,,,0,81,81,47,,,,,473.0042628000083,473.0042628000083,473.0042628000083,0.006284599978243932,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,w_t_r,,,,,0,82,82,79,,,,,483.0065155000193,483.0065155000193,483.0065155000193,0.008480499993311241,water,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.258178099989891],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,la_g_ag_,,,,,0,83,83,62,,,,,486.26881130001857,486.26881130001857,486.26881130001857,0.0026672000240068883,language,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[4.241767500003334],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,c_sh_ on,,,,,0,84,84,2,,,,,490.51519430000917,490.51519430000917,490.51519430000917,0.0024759999942034483,cushion,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.9307872999925166],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,un_ve_s_ _y,,,,,0,85,85,20,,,,,493.44902770000044,493.44902770000044,493.44902770000044,0.0028725000156555325,university,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[7.987587599986],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,r_ng,,,,,0,86,86,63,,,,,501.4398541999981,501.4398541999981,501.4398541999981,0.0021200000192038715,ring,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[5.012861299997894],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,s_oes,,,,,0,87,87,56,,,,,506.4563593000057,506.4563593000057,506.4563593000057,0.002398099983111024,shoes,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.2370825999823865],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,l__gu_n_,,,,,0,88,88,29,,,,,508.69628670002567,508.69628670002567,508.69628670002567,0.002373700001044199,linguini,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.777143999992404],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_es_t_p,,,,,0,89,89,16,,,,,512.4788317000202,512.4788317000202,512.4788317000202,0.0032467999844811857,desktop,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[8.889475700008916],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_ar_h_n_s,,,,,0,90,90,58,,,,,521.372250800021,521.372250800021,521.372250800021,0.002852400008123368,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,br_ _m_t_ck,,,,,0,91,91,77,,,,,531.3734530000074,531.3734530000074,531.3734530000074,0.00470270001096651,broomstick,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[5.574543199996697],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,_c_ss_r,,,,,0,92,92,43,,,,,536.9517402000201,536.9517402000201,536.9517402000201,0.0024665000091772527,scissor,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.979594000003999],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,f_r_,,,,,0,93,93,92,,,,,539.9343402000086,539.9343402000086,539.9343402000086,0.0021641000057570636,fire,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.7638136000023223],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,p_r_e,,,,,0,94,94,22,,,,,543.7020429999975,543.7020429999975,543.7020429999975,0.0023056000063661486,,[],[],[],[],[],[],[],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,ch_ss,,,,,0,95,95,66,,,,,553.7042064999987,553.7042064999987,553.7042064999987,0.004748300008941442,chess,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[2.578178999974625],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,st_l_,,,,,0,96,96,46,,,,,556.2858705000253,556.2858705000253,556.2858705000253,0.002203300013206899,stole,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.569353200000478],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,t_g_r,,,,,0,97,97,1,,,,,559.8592249000212,559.8592249000212,559.8592249000212,0.0025650000025052577,tiger,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[1.9592355000204407],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,w_ _e,,,,,0,98,98,50,,,,,561.8219987000048,561.8219987000048,561.8219987000048,0.0023423999955412,wime,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[9.097931099997368],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
,f_rst,,,,,0,99,99,69,,,,,570.9232353999978,570.9232353999978,570.9232353999978,0.0021951000089757144,first,[0.08333333333333333],[-0.29907407407407405],[1],[0],[0],[3.64615089999279],['text_3'],123019,001,2023-10-04_12h21.07.751,word priming experiment,2023.1.3,144.11672300581515,
